session_id,subscriber_id,date,genre,device,duration_min,rating
53301,1392,2024-01-28,Romance,Laptop,41,3
52366,1580,2024-05-21,Series,Mobile,73,4
50459,1470,2024-05-03,Animation,Mobile,31,5
50855,1001,2024-01-23,Horror,Mobile,29,4
50559,1145,2024-02-16,Drama,Mobile,119,5
52454,1539,2024-08-22,Series,Laptop,67,5
53491,1013,2024-02-18,Romance,Smart TV,91,1
50582,1418,2024-03-14,Series,Tablet,43,5
53189,1018,2024-05-21,Animation,Laptop,81,4
52549,1003,2024-01-27,Series,Mobile,61,4
54475,1136,2024-08-05,Animation,Laptop,77,5
51327,1351,2024-07-19,Romance,Tablet,54,5
54392,1365,2024-07-27,Action,Laptop,36,5
54744,1564,2024-06-10,Series,Smart TV,7,2
54691,1597,2024-04-25,Drama,Mobile,94,5
53728,1444,2024-07-22,Documentary,Tablet,69,5
53695,1194,2024-03-09,Animation,Laptop,89,4
53048,1030,2024-02-13,Comedy,Laptop,34,2
52931,1376,2024-02-23,Action,Mobile,5,4
50723,1548,2024-05-11,Drama,Mobile,5,3
51812,1324,2024-07-12,Comedy,Laptop,82,3
50549,1229,2024-08-19,Drama,Laptop,39,3
50831,1465,2024-08-10,Horror,Laptop,28,4
51072,1093,2024-08-17,Action,Tablet,36,4
53193,1136,2024-02-19,Action,Smart TV,43,4
54310,1506,2024-04-11,Romance,Smart TV,47,3
53440,1425,2024-08-14,Series,Smart TV,53,5
52710,1324,2024-08-15,Comedy,Mobile,101,5
51136,1008,2024-03-25,Animation,Laptop,32,3
50173,1004,2024-05-23,Horror,Laptop,25,4
50187,1089,2024-07-25,Documentary,Tablet,43,5
52613,1005,2024-05-23,Horror,Smart TV,57,4
54436,1002,2024-06-01,Comedy,Laptop,39,4
53731,1421,2024-02-11,Drama,Laptop,36,2
51059,1510,2024-07-03,Animation,Smart TV,26,3
54275,1093,2024-03-27,Action,Smart TV,77,4
50545,1177,2024-05-13,Drama,Laptop,5,1
50551,1084,2024-07-09,Horror,Mobile,89,4
52760,1443,2024-08-22,Animation,Laptop,34,4
54414,1564,2024-01-19,Documentary,Laptop,24,4
54417,1349,2024-02-08,Animation,Laptop,21,4
54555,1247,2024-02-08,Series,Smart TV,78,4
53676,1257,2024-01-19,Comedy,Laptop,90,4
53058,1576,2024-08-18,Drama,Smart TV,34,3
51316,1549,2024-04-22,Comedy,Laptop,67,5
53304,1553,2024-04-30,Action,Laptop,37,5
53277,1273,2024-01-11,Romance,Smart TV,88,5
50941,1395,2024-03-16,Animation,Laptop,41,4
50648,1302,2024-08-01,Series,Mobile,14,4
50991,1356,2024-03-01,Drama,Smart TV,96,4
53611,1586,2024-04-05,Comedy,Smart TV,60,3
53992,1119,2024-05-13,Action,Smart TV,34,3
53542,1519,2024-03-11,Comedy,Laptop,22,5
50775,1153,2024-07-23,Comedy,Smart TV,69,4
54538,1445,2024-03-16,Series,Smart TV,56,4
54242,1306,2024-06-14,Horror,Laptop,52,5
52244,1073,2024-06-18,Animation,Smart TV,60,4
50343,1252,2024-01-02,Action,Smart TV,13,4
51454,1393,2024-07-06,Documentary,Smart TV,27,4
51001,1032,2024-04-07,Horror,Mobile,44,5
52463,1435,2024-06-26,Animation,Mobile,32,3
50237,1105,2024-07-27,Documentary,Smart TV,14,5
51571,1054,2024-01-28,Documentary,Smart TV,76,4
54604,1123,2024-02-12,Romance,Tablet,49,4
51825,1545,2024-07-01,Series,Tablet,49,4
50638,1230,2024-07-22,Horror,Mobile,29,2
51559,1327,2024-05-30,Drama,Mobile,52,5
51597,1597,2024-01-27,Romance,Mobile,78,4
51953,1558,2024-05-30,Drama,Smart TV,71,5
54569,1564,2024-04-18,Documentary,Smart TV,26,5
52905,1341,2024-01-24,Animation,Laptop,71,4
52009,1092,2024-08-01,Action,Laptop,45,4
50202,1205,2024-04-08,Series,Smart TV,76,5
53994,1402,2024-02-29,Animation,Laptop,39,5
51736,1013,2024-01-11,Romance,Laptop,25,5
51069,1154,2024-05-14,Horror,Smart TV,41,4
53927,1546,2024-03-15,Horror,Smart TV,79,5
54161,1181,2024-07-14,Action,Mobile,65,5
51691,1122,2024-03-02,Documentary,Mobile,118,5
50700,1149,2024-06-26,Romance,Laptop,55,5
53830,1403,2024-01-29,Comedy,Laptop,27,5
54599,1483,2024-02-16,Comedy,Mobile,55,5
50253,1020,2024-07-16,Animation,Mobile,120,4
53298,1298,2024-01-31,Horror,Mobile,13,5
50508,1403,2024-04-24,Animation,Mobile,71,4
50470,1346,2024-08-13,Animation,Smart TV,82,4
52183,1314,2024-03-08,Comedy,Laptop,36,4
52000,1348,2024-08-18,Drama,Smart TV,64,5
52863,1246,2024-07-30,Drama,Tablet,77,4
50397,1518,2024-07-22,Horror,Tablet,46,5
54847,1061,2024-05-03,Animation,Smart TV,55,5
51279,1014,2024-07-23,Comedy,Tablet,67,3
51774,1577,2024-03-13,Animation,Laptop,65,4
54010,1139,2024-05-02,Drama,Mobile,23,4
54784,1305,2024-05-08,Animation,Mobile,60,5
50671,1015,2024-01-13,Horror,Smart TV,79,5
50673,1492,2024-02-15,Romance,Smart TV,53,4
50595,1225,2024-05-20,Series,Smart TV,79,3
54598,1544,2024-06-19,Drama,Laptop,46,4
50082,1550,2024-02-06,Action,Smart TV,40,3
51075,1439,2024-03-31,Animation,Smart TV,85,4
51761,1577,2024-03-08,Drama,Smart TV,55,5
54422,1539,2024-01-28,Horror,Smart TV,97,4
51807,1497,2024-04-10,Series,Mobile,72,4
52519,1384,2024-05-14,Action,Mobile,77,4
52245,1350,2024-07-25,Action,Mobile,74,5
53617,1026,2024-07-05,Action,Smart TV,60,1
54956,1137,2024-02-07,Documentary,Tablet,54,4
53073,1037,2024-03-02,Drama,Tablet,106,4
53907,1527,2024-07-18,Animation,Smart TV,22,2
53174,1232,2024-03-20,Comedy,Smart TV,53,4
51630,1215,2024-04-10,Horror,Laptop,51,4
52099,1234,2024-03-12,Romance,Smart TV,35,5
50657,1347,2024-06-10,Action,Mobile,28,2
51841,1430,2024-08-17,Horror,Tablet,88,4
53964,1326,2024-06-15,Documentary,Smart TV,58,5
51176,1492,2024-07-14,Documentary,Laptop,48,3
53679,1317,2024-03-14,Romance,Smart TV,73,5
50557,1398,2024-07-30,Documentary,Laptop,91,4
50246,1166,2024-04-20,Documentary,Mobile,15,5
53133,1575,2024-07-08,Drama,Smart TV,51,5
52243,1291,2024-07-05,Documentary,Laptop,61,4
51217,1346,2024-07-29,Romance,Smart TV,54,5
50589,1477,2024-05-20,Romance,Mobile,21,5
53735,1274,2024-05-27,Romance,Smart TV,18,5
53434,1261,2024-03-16,Documentary,Smart TV,86,4
53061,1554,2024-07-13,Action,Laptop,40,3
53993,1458,2024-06-08,Documentary,Mobile,40,5
50463,1296,2024-01-07,Action,Tablet,118,4
51290,1281,2024-07-08,Action,Mobile,102,4
54853,1239,2024-01-21,Horror,Laptop,39,5
51193,1008,2024-02-27,Series,Laptop,51,4
52062,1585,2024-07-25,Drama,Tablet,73,4
53926,1342,2024-07-24,Horror,Mobile,91,4
50864,1296,2024-04-04,Animation,Smart TV,88,4
54846,1029,2024-07-16,Animation,Smart TV,23,4
54383,1160,2024-08-25,Drama,Mobile,57,5
51524,1207,2024-02-05,Action,Mobile,66,3
53363,1579,2024-04-26,Romance,Mobile,91,4
51495,1477,2024-03-29,Romance,Laptop,63,4
53424,1053,2024-06-30,Animation,Tablet,96,5
53195,1185,2024-07-21,Romance,Smart TV,56,4
54665,1597,2024-05-22,Animation,Smart TV,62,3
50515,1017,2024-01-22,Romance,Tablet,63,4
52937,1235,2024-05-24,Action,Laptop,39,4
53795,1562,2024-07-29,Animation,Smart TV,25,4
51502,1260,2024-03-25,Series,Mobile,44,4
54593,1103,2024-02-12,Drama,Mobile,49,1
52507,1341,2024-03-27,Documentary,Laptop,64,4
52545,1472,2024-04-20,Series,Laptop,47,5
53240,1529,2024-05-28,Action,Smart TV,9,5
52020,1273,2024-02-12,Documentary,Laptop,38,3
54314,1102,2024-02-21,Horror,Tablet,11,5
53911,1069,2024-03-17,Documentary,Tablet,101,4
52227,1192,2024-01-05,Horror,Smart TV,34,3
50527,1569,2024-01-12,Comedy,Mobile,75,4
52925,1591,2024-08-26,Action,Smart TV,66,3
50239,1136,2024-07-08,Series,Smart TV,63,5
51542,1263,2024-05-31,Horror,Mobile,32,1
50356,1176,2024-04-13,Comedy,Smart TV,20,3
53791,1367,2024-02-06,Documentary,Smart TV,74,4
50630,1327,2024-02-03,Horror,Mobile,82,4
54576,1178,2024-02-15,Drama,Smart TV,39,4
50346,1085,2024-05-18,Romance,Smart TV,39,3
50058,1499,2024-03-08,Documentary,Laptop,29,3
54452,1476,2024-04-12,Action,Laptop,5,3
53252,1423,2024-03-01,Series,Smart TV,83,5
54906,1583,2024-05-18,Animation,Tablet,61,1
50162,1026,2024-07-27,Action,Smart TV,29,4
53088,1188,2024-01-21,Romance,Smart TV,53,4
54301,1477,2024-02-12,Horror,Laptop,38,4
50725,1300,2024-01-24,Action,Tablet,10,4
52387,1419,2024-07-28,Drama,Smart TV,47,5
50765,1113,2024-03-31,Action,Laptop,27,5
51196,1582,2024-08-06,Action,Smart TV,101,4
52010,1525,2024-08-12,Documentary,Mobile,75,5
51108,1511,2024-01-20,Comedy,Laptop,66,4
52481,1398,2024-07-25,Horror,Mobile,49,4
51419,1225,2024-07-31,Series,Tablet,85,5
54662,1568,2024-07-25,Documentary,Mobile,90,4
50369,1051,2024-05-21,Animation,Smart TV,41,4
51881,1176,2024-01-21,Animation,Smart TV,117,4
50350,1547,2024-06-13,Series,Smart TV,73,4
54008,1153,2024-03-15,Series,Tablet,52,3
51837,1301,2024-02-18,Comedy,Mobile,110,5
51469,1248,2024-02-21,Documentary,Mobile,73,1
54751,1343,2024-07-09,Horror,Smart TV,22,3
50817,1270,2024-03-26,Documentary,Laptop,49,5
53754,1291,2024-08-08,Comedy,Laptop,73,1
53880,1124,2024-03-30,Horror,Tablet,6,5
52390,1599,2024-03-04,Drama,Laptop,27,4
53192,1481,2024-04-29,Drama,Smart TV,37,4
51322,1386,2024-01-26,Series,Tablet,47,4
50445,1541,2024-01-03,Series,Tablet,65,3
51897,1065,2024-06-03,Comedy,Mobile,101,3
50457,1465,2024-04-26,Horror,Mobile,53,3
54765,1110,2024-02-06,Series,Laptop,105,4
51994,1596,2024-05-18,Romance,Mobile,54,4
54885,1570,2024-05-06,Drama,Smart TV,37,5
51815,1501,2024-07-29,Horror,Mobile,5,1
52185,1163,2024-08-08,Series,Tablet,40,4
52164,1434,2024-07-16,Drama,Mobile,63,4
51507,1101,2024-08-18,Romance,Smart TV,56,5
52524,1041,2024-01-07,Animation,Smart TV,54,3
53370,1094,2024-05-06,Series,Smart TV,69,4
51653,1396,2024-02-09,Horror,Smart TV,76,5
51050,1084,2024-02-23,Drama,Smart TV,43,5
52345,1461,2024-01-31,Romance,Laptop,79,4
52480,1486,2024-03-29,Action,Laptop,59,5
54759,1392,2024-05-18,Documentary,Smart TV,57,4
50214,1001,2024-07-12,Romance,Laptop,63,5
51178,1555,2024-02-26,Horror,Mobile,33,4
54258,1327,2024-01-13,Romance,Laptop,66,2
50720,1158,2024-03-30,Animation,Laptop,60,5
51323,1563,2024-01-09,Series,Smart TV,97,5
53311,1391,2024-07-25,Drama,Mobile,67,4
52877,1307,2024-08-16,Romance,Tablet,29,5
52701,1428,2024-08-07,Horror,Smart TV,61,4
54120,1431,2024-06-25,Animation,Mobile,64,4
54143,1288,2024-03-10,Action,Tablet,82,3
54626,1202,2024-02-15,Documentary,Laptop,45,4
52973,1244,2024-07-18,Romance,Laptop,30,5
50550,1187,2024-03-12,Series,Mobile,49,4
54324,1293,2024-06-02,Horror,Mobile,38,4
52383,1267,2024-07-30,Documentary,Mobile,7,4
53049,1121,2024-01-03,Documentary,Laptop,73,2
50311,1273,2024-06-27,Animation,Laptop,19,4
52261,1517,2024-05-10,Horror,Mobile,42,4
53825,1309,2024-04-10,Romance,Smart TV,47,5
52943,1219,2024-03-27,Animation,Tablet,68,4
54036,1317,2024-05-05,Romance,Laptop,77,2
50843,1505,2024-05-20,Romance,Smart TV,5,5
52748,1120,2024-06-10,Series,Laptop,46,4
53153,1318,2024-05-03,Action,Smart TV,64,1
51483,1094,2024-04-03,Horror,Laptop,54,5
54283,1598,2024-02-21,Documentary,Laptop,12,4
52403,1048,2024-05-23,Romance,Mobile,72,4
52753,1569,2024-02-14,Drama,Tablet,58,3
54481,1041,2024-01-24,Series,Mobile,94,3
51540,1553,2024-01-20,Action,Smart TV,26,4
54635,1353,2024-08-10,Documentary,Laptop,32,5
53933,1034,2024-05-20,Comedy,Tablet,26,5
53567,1173,2024-05-07,Romance,Smart TV,52,5
54965,1199,2024-02-17,Horror,Smart TV,82,5
51182,1219,2024-02-18,Comedy,Laptop,81,5
52131,1124,2024-01-06,Horror,Smart TV,29,5
54904,1361,2024-07-09,Action,Mobile,22,5
52377,1537,2024-04-02,Animation,Smart TV,85,4
51667,1483,2024-07-20,Drama,Smart TV,53,3
50731,1338,2024-02-27,Series,Smart TV,56,5
51458,1578,2024-01-14,Series,Smart TV,77,5
52723,1373,2024-03-03,Action,Laptop,67,4
50868,1033,2024-06-19,Animation,Laptop,83,5
53303,1549,2024-03-17,Horror,Laptop,104,5
53327,1245,2024-08-12,Horror,Tablet,26,4
53302,1168,2024-06-20,Romance,Smart TV,10,4
50860,1173,2024-04-20,Action,Smart TV,56,4
54560,1343,2024-05-17,Romance,Smart TV,59,4
53495,1154,2024-08-24,Series,Mobile,26,3
54355,1491,2024-01-24,Romance,Laptop,54,4
52531,1401,2024-01-25,Action,Smart TV,62,4
50063,1528,2024-01-20,Horror,Mobile,80,5
54329,1485,2024-03-06,Drama,Tablet,25,5
50784,1198,2024-02-07,Animation,Smart TV,96,5
53950,1539,2024-04-01,Comedy,Mobile,61,4
51264,1011,2024-04-17,Romance,Tablet,72,4
52784,1441,2024-05-17,Comedy,Mobile,15,5
53794,1220,2024-02-23,Animation,Smart TV,59,4
51958,1319,2024-03-01,Action,Laptop,61,4
54832,1244,2024-03-23,Animation,Smart TV,46,4
50701,1282,2024-05-18,Action,Laptop,8,4
53677,1566,2024-07-07,Drama,Smart TV,80,3
54752,1180,2024-01-19,Animation,Smart TV,94,4
54022,1479,2024-01-30,Comedy,Mobile,42,5
53802,1553,2024-05-09,Documentary,Laptop,77,4
50785,1208,2024-01-09,Documentary,Tablet,35,4
54032,1436,2024-06-02,Action,Mobile,49,5
51926,1503,2024-07-19,Romance,Laptop,72,5
51867,1277,2024-06-27,Drama,Laptop,108,3
54028,1284,2024-01-14,Horror,Mobile,5,4
53232,1543,2024-04-17,Documentary,Laptop,37,4
54409,1209,2024-08-07,Documentary,Smart TV,74,5
50501,1010,2024-07-06,Drama,Smart TV,7,4
52864,1382,2024-04-24,Animation,Smart TV,76,3
52035,1074,2024-02-11,Horror,Laptop,15,4
50411,1387,2024-08-22,Action,Smart TV,21,5
52284,1105,2024-03-03,Drama,Smart TV,5,5
50183,1293,2024-08-04,Drama,Smart TV,13,4
53462,1109,2024-07-14,Animation,Mobile,64,4
52470,1282,2024-04-03,Animation,Mobile,51,4
53384,1354,2024-03-04,Animation,Smart TV,92,3
52829,1209,2024-05-11,Drama,Laptop,37,5
54476,1452,2024-06-14,Series,Smart TV,34,5
54128,1276,2024-01-25,Action,Mobile,33,4
51670,1539,2024-07-29,Series,Mobile,56,5
53172,1197,2024-02-09,Action,Smart TV,41,5
54620,1081,2024-03-24,Series,Tablet,86,5
53343,1195,2024-02-24,Romance,Laptop,10,2
53896,1531,2024-07-13,Animation,Tablet,110,3
54126,1202,2024-03-13,Comedy,Smart TV,39,4
52385,1228,2024-03-30,Animation,Mobile,39,4
52984,1155,2024-08-02,Horror,Tablet,41,3
52335,1478,2024-07-10,Series,Mobile,86,4
51394,1167,2024-08-18,Series,Smart TV,30,4
52024,1342,2024-05-11,Romance,Laptop,41,5
54003,1003,2024-01-09,Romance,Mobile,18,4
54023,1351,2024-03-26,Comedy,Smart TV,48,5
53978,1458,2024-03-14,Animation,Mobile,59,3
50981,1475,2024-03-16,Documentary,Mobile,83,4
51492,1150,2024-08-01,Action,Smart TV,31,3
50552,1474,2024-06-23,Horror,Tablet,69,5
54818,1500,2024-02-04,Action,Laptop,72,1
50637,1344,2024-01-02,Action,Mobile,28,2
52003,1569,2024-02-07,Comedy,Laptop,97,3
50460,1037,2024-05-24,Horror,Laptop,106,3
54717,1465,2024-01-03,Animation,Laptop,70,4
51433,1530,2024-01-11,Comedy,Smart TV,42,4
52719,1240,2024-07-05,Drama,Mobile,56,3
53210,1448,2024-02-10,Action,Laptop,10,2
53834,1082,2024-02-23,Horror,Tablet,66,4
51224,1031,2024-05-02,Horror,Smart TV,41,5
52025,1344,2024-01-20,Comedy,Laptop,67,5
50590,1479,2024-03-05,Romance,Smart TV,91,4
53184,1347,2024-08-20,Animation,Mobile,50,2
50599,1237,2024-01-31,Horror,Smart TV,112,4
50322,1038,2024-05-07,Comedy,Laptop,61,4
54979,1289,2024-05-07,Animation,Smart TV,28,5
51054,1535,2024-03-18,Horror,Mobile,42,4
52707,1285,2024-07-03,Comedy,Mobile,38,5
51399,1273,2024-01-18,Romance,Laptop,32,1
51871,1173,2024-07-10,Romance,Mobile,127,5
52967,1454,2024-01-19,Horror,Laptop,39,1
51756,1260,2024-03-13,Romance,Smart TV,72,5
50829,1436,2024-04-24,Comedy,Laptop,19,4
53352,1584,2024-04-09,Drama,Laptop,73,5
54843,1176,2024-08-08,Drama,Mobile,22,4
53753,1414,2024-03-30,Series,Smart TV,36,5
52589,1078,2024-04-28,Comedy,Laptop,35,2
50724,1133,2024-08-27,Animation,Laptop,48,5
54145,1150,2024-05-14,Romance,Laptop,55,5
52401,1368,2024-01-29,Romance,Smart TV,117,4
52900,1396,2024-05-02,Action,Tablet,28,5
51998,1376,2024-03-13,Romance,Laptop,19,4
50142,1007,2024-06-21,Documentary,Laptop,37,3
54429,1484,2024-05-12,Horror,Mobile,46,5
51554,1307,2024-07-24,Horror,Mobile,55,4
52163,1540,2024-01-06,Animation,Tablet,69,1
50280,1548,2024-07-24,Comedy,Smart TV,69,4
54097,1353,2024-01-24,Comedy,Smart TV,84,4
54907,1527,2024-07-08,Series,Mobile,28,4
51043,1017,2024-04-14,Romance,Laptop,83,4
53961,1251,2024-05-04,Series,Laptop,44,4
50916,1544,2024-04-22,Romance,Tablet,86,4
51580,1441,2024-04-11,Action,Smart TV,5,4
53474,1550,2024-04-12,Action,Tablet,61,5
52658,1437,2024-06-19,Documentary,Laptop,73,4
53078,1150,2024-04-15,Series,Laptop,67,3
53901,1291,2024-04-30,Documentary,Smart TV,68,5
52315,1529,2024-02-24,Drama,Laptop,5,4
53417,1182,2024-08-06,Animation,Mobile,40,5
53426,1271,2024-02-23,Romance,Smart TV,73,4
51607,1425,2024-03-10,Animation,Smart TV,39,4
53872,1116,2024-05-20,Action,Laptop,20,5
52523,1454,2024-03-20,Comedy,Smart TV,81,4
51080,1383,2024-01-21,Animation,Smart TV,95,4
51221,1312,2024-01-13,Comedy,Mobile,57,4
54357,1232,2024-02-14,Drama,Tablet,31,5
54412,1076,2024-05-11,Drama,Smart TV,25,5
54865,1259,2024-03-17,Action,Smart TV,25,3
50256,1413,2024-08-25,Action,Mobile,81,4
54173,1493,2024-04-17,Action,Smart TV,49,5
50094,1154,2024-07-15,Romance,Smart TV,78,3
50989,1567,2024-03-27,Animation,Laptop,5,2
53405,1317,2024-07-04,Documentary,Smart TV,95,5
51147,1013,2024-03-28,Comedy,Smart TV,76,4
51840,1387,2024-08-22,Animation,Mobile,5,5
54333,1504,2024-06-26,Horror,Smart TV,82,4
54984,1064,2024-04-25,Drama,Laptop,61,3
50146,1524,2024-08-28,Drama,Laptop,61,1
54075,1233,2024-04-26,Documentary,Smart TV,49,5
52522,1335,2024-06-12,Horror,Mobile,38,4
54553,1588,2024-07-13,Series,Laptop,24,5
51594,1499,2024-07-26,Action,Laptop,17,4
52144,1148,2024-03-21,Action,Laptop,11,5
54393,1598,2024-07-19,Action,Laptop,73,4
50208,1365,2024-02-03,Animation,Mobile,56,4
53684,1107,2024-08-18,Comedy,Mobile,5,1
52889,1283,2024-04-09,Series,Smart TV,10,2
52056,1111,2024-04-20,Documentary,Smart TV,40,4
53750,1228,2024-08-09,Drama,Mobile,65,5
51637,1382,2024-07-10,Documentary,Smart TV,85,5
54407,1328,2024-07-02,Comedy,Laptop,40,4
53500,1469,2024-06-12,Documentary,Laptop,47,4
53492,1257,2024-02-02,Action,Laptop,41,4
52942,1476,2024-05-11,Animation,Mobile,11,4
54911,1599,2024-08-19,Animation,Laptop,7,5
53899,1464,2024-03-01,Documentary,Smart TV,5,5
54953,1173,2024-07-01,Drama,Laptop,67,4
54370,1512,2024-03-03,Romance,Laptop,95,3
50255,1138,2024-05-31,Animation,Laptop,16,5
54942,1274,2024-07-15,Action,Laptop,23,4
53977,1063,2024-01-03,Series,Mobile,28,4
53420,1564,2024-05-09,Drama,Smart TV,57,5
53439,1377,2024-04-03,Romance,Smart TV,54,5
54551,1143,2024-08-19,Series,Laptop,57,4
53124,1562,2024-08-23,Romance,Laptop,61,5
52725,1033,2024-04-12,Documentary,Mobile,30,2
53355,1300,2024-07-17,Animation,Laptop,67,4
50878,1276,2024-08-15,Horror,Laptop,84,1
51301,1401,2024-04-15,Action,Laptop,35,4
53934,1550,2024-03-09,Comedy,Mobile,81,3
54850,1284,2024-03-05,Romance,Tablet,40,5
52111,1199,2024-03-02,Horror,Mobile,55,1
51064,1201,2024-01-16,Comedy,Mobile,95,5
53258,1416,2024-08-10,Series,Smart TV,43,4
50244,1411,2024-05-04,Action,Laptop,41,4
52471,1575,2024-03-06,Action,Mobile,55,4
54653,1195,2024-03-16,Horror,Laptop,20,5
50006,1486,2024-03-21,Comedy,Smart TV,45,5
53043,1285,2024-02-23,Drama,Smart TV,21,4
52667,1006,2024-05-06,Action,Mobile,16,5
54572,1337,2024-03-08,Animation,Mobile,49,4
52267,1498,2024-05-20,Animation,Smart TV,46,5
54732,1473,2024-08-22,Animation,Laptop,69,3
52435,1084,2024-07-17,Romance,Smart TV,130,5
50643,1515,2024-08-20,Comedy,Laptop,11,4
54547,1235,2024-01-11,Action,Tablet,35,4
50422,1272,2024-07-16,Series,Smart TV,28,5
51923,1273,2024-08-15,Romance,Laptop,18,3
51452,1208,2024-08-23,Horror,Laptop,88,4
51677,1397,2024-01-19,Animation,Laptop,66,4
52256,1059,2024-08-07,Drama,Smart TV,12,5
50288,1241,2024-03-23,Animation,Mobile,33,4
51569,1260,2024-02-15,Comedy,Smart TV,57,2
52137,1384,2024-02-08,Horror,Tablet,106,5
53902,1313,2024-08-20,Drama,Tablet,81,4
51960,1483,2024-03-31,Drama,Laptop,72,3
50596,1565,2024-07-08,Series,Mobile,84,3
51088,1366,2024-02-05,Action,Smart TV,17,4
50751,1572,2024-08-11,Horror,Smart TV,77,4
52007,1238,2024-05-16,Action,Laptop,56,4
52147,1269,2024-03-07,Romance,Laptop,11,5
54574,1552,2024-01-21,Series,Mobile,23,5
54729,1033,2024-01-09,Comedy,Smart TV,5,5
50248,1106,2024-08-03,Animation,Tablet,116,5
51529,1093,2024-05-24,Action,Laptop,83,5
53290,1354,2024-01-20,Horror,Tablet,76,2
51602,1081,2024-08-24,Horror,Smart TV,81,4
54292,1032,2024-08-15,Action,Mobile,68,3
51494,1201,2024-02-07,Action,Smart TV,59,1
51411,1322,2024-05-23,Action,Mobile,44,5
50655,1077,2024-07-30,Romance,Smart TV,69,5
51610,1343,2024-01-05,Horror,Smart TV,64,5
50825,1386,2024-02-18,Action,Smart TV,52,5
54385,1104,2024-05-25,Action,Smart TV,60,4
53764,1246,2024-07-17,Series,Laptop,60,3
53040,1001,2024-03-06,Horror,Laptop,44,4
51615,1465,2024-01-03,Documentary,Laptop,32,3
50794,1252,2024-02-27,Comedy,Smart TV,34,4
53513,1055,2024-02-24,Action,Smart TV,44,4
52842,1224,2024-01-26,Romance,Smart TV,48,5
54820,1012,2024-07-17,Horror,Mobile,7,5
54442,1037,2024-03-26,Series,Mobile,35,3
53984,1058,2024-03-15,Horror,Tablet,93,5
53856,1234,2024-05-31,Drama,Mobile,12,4
54664,1344,2024-08-02,Action,Tablet,5,1
52896,1117,2024-03-11,Documentary,Smart TV,5,4
51526,1142,2024-04-11,Drama,Mobile,51,1
52489,1420,2024-01-14,Horror,Smart TV,81,4
50450,1196,2024-01-07,Series,Laptop,43,5
50428,1261,2024-05-04,Comedy,Tablet,25,3
51501,1063,2024-07-17,Action,Smart TV,40,3
51296,1220,2024-08-19,Drama,Tablet,62,3
54492,1429,2024-01-29,Horror,Smart TV,20,5
53888,1158,2024-02-08,Horror,Laptop,81,4
54344,1365,2024-04-28,Romance,Laptop,20,3
51964,1316,2024-06-28,Romance,Smart TV,35,5
52130,1198,2024-07-16,Comedy,Laptop,87,4
52988,1245,2024-03-28,Romance,Mobile,90,2
50734,1326,2024-03-02,Romance,Mobile,57,5
51266,1305,2024-05-27,Comedy,Laptop,72,5
50002,1235,2024-01-12,Horror,Mobile,12,4
53054,1249,2024-01-03,Documentary,Tablet,42,4
54899,1338,2024-04-19,Comedy,Smart TV,51,4
54457,1010,2024-04-20,Animation,Tablet,73,2
53253,1369,2024-04-13,Animation,Smart TV,26,4
51946,1488,2024-08-01,Animation,Mobile,28,4
53960,1264,2024-06-17,Action,Laptop,15,4
54804,1268,2024-02-19,Documentary,Mobile,44,4
52436,1553,2024-06-23,Romance,Mobile,77,5
54331,1531,2024-04-25,Comedy,Mobile,33,4
54334,1578,2024-07-14,Horror,Mobile,64,4
52961,1191,2024-01-08,Action,Smart TV,22,2
53560,1557,2024-06-03,Comedy,Mobile,46,3
52758,1494,2024-08-13,Comedy,Smart TV,78,5
50306,1152,2024-03-08,Animation,Mobile,54,5
54031,1265,2024-03-25,Series,Smart TV,11,5
51603,1120,2024-04-23,Series,Smart TV,5,5
53220,1479,2024-06-05,Documentary,Smart TV,72,5
50089,1161,2024-07-12,Animation,Smart TV,79,5
51702,1068,2024-06-17,Horror,Laptop,31,3
52654,1490,2024-08-14,Drama,Mobile,34,4
54680,1018,2024-06-14,Drama,Mobile,35,4
53952,1546,2024-05-18,Animation,Smart TV,27,4
50451,1216,2024-02-23,Drama,Laptop,84,4
53216,1510,2024-05-09,Horror,Smart TV,95,4
53162,1474,2024-05-12,Drama,Mobile,86,5
54581,1476,2024-07-23,Comedy,Laptop,5,4
52824,1107,2024-02-27,Action,Tablet,59,4
53421,1145,2024-08-02,Action,Smart TV,117,4
53275,1507,2024-06-06,Horror,Laptop,8,4
51070,1025,2024-08-12,Action,Smart TV,37,3
54386,1526,2024-01-26,Animation,Mobile,33,5
53972,1564,2024-02-01,Comedy,Smart TV,12,4
51146,1142,2024-07-26,Romance,Smart TV,68,2
51710,1233,2024-02-29,Romance,Smart TV,98,4
53623,1071,2024-01-17,Comedy,Smart TV,131,4
52786,1115,2024-01-04,Romance,Smart TV,56,5
53037,1138,2024-08-10,Comedy,Mobile,35,4
54809,1140,2024-01-29,Drama,Smart TV,33,5
54822,1451,2024-04-05,Animation,Mobile,46,1
51577,1027,2024-01-17,Animation,Laptop,38,5
50380,1554,2024-01-24,Documentary,Laptop,79,5
51533,1421,2024-05-24,Comedy,Smart TV,37,5
51130,1077,2024-01-22,Series,Laptop,99,5
50485,1194,2024-04-10,Series,Smart TV,57,5
54049,1461,2024-08-15,Romance,Mobile,52,3
50836,1111,2024-06-27,Action,Mobile,23,4
50807,1324,2024-04-16,Romance,Mobile,56,5
53408,1017,2024-05-01,Animation,Mobile,38,4
53769,1256,2024-04-13,Horror,Smart TV,82,4
